,titulo,tipo_inmueble,precio,latitud,longitud,tamaño_m2,habitaciones,banios,direccion,descripcion,caracteristicas,url,precio_x_m2,distrito
577,"Casa en venta Parque El Palacio 2, Perú, Arequipa, Perú",casa,460000.0,-16.4287972,-71.568437,267.5,4.0,2.0,"Parque el palacio 2, perú, arequipa, perú","CASA SACHACA EL PALACIO II ETAPA         AMPLIA CASA EN LA MEJOR ZONA DE SACHACA, DOBLE FACHADA, LA CASA ESTA A POCOS METROS DEL PARQUE, CERCA A LA AV. FERNANDINI, LA CASA CUENTA CON TRES PISOS, LOS QUE SE DISTRIBUYEN DE LA SIGUIENTE MANERA:      PRIMERA PLANTA:      INGRESO, DOS COCHERAS, UNA DE ELLAS TECHADA, SALA COMEDOR CON MAMPARA DE VIDRIO HACIA EL JARDIN POSTERIOR, BAÑO SOCIAL, RECIENTEMENTE REMODELADO, COCINA CON REPOSTEROS ALTOS Y BAJOS, CON BUENA ILUMINACIÓN Y VENTILACIÓN, LAVANDERIA AMPLIA, JARDIN POSTERIOR.      SEGUNDA PLANTA:      GRADAS DE MADERA HACIA EL SEGUNDO PISO, HALL DE DISTRIBUCIÓN, 04 DORMITORIOS AMPLIOS CON CLOSETS EMPOTRADOS, UN BAÑO COMPLETO REMODELADO RECIENTEMENTE.      TERCERA PLANTA:      GRADAS EXTERNAS METÁLICAS EN CARACOL HACIA EL TERCER PISO, EL QUE CUENTA CON UNA HABITACIÓN, COCINA CON MOBILIARIO FIJO DE CEMENTO, PATIO TECHADO, TRES DORMITORIOS DE MATERIAL ALIGERADO, UN BAÑO.      INGRESO INDEPENDIENTE POR LA CALLE CIRCUNVALACIÓN A TRES MINI DEPARTAMENTOS QUE CONSTAN CADA UNO DE:   SALA, COCINA AMERICANA, DORMITORIO PRINCIPAL,  BAÑO COMPLETO, LAVANDERIA INDEPENDIENTE.      BARBARA DEL CARPIO -  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Año de construcción: 2,000 Cerca a avenidas principales Cerca de parques",https://www.laencontre.com.pe/inmueble/3cfb-b1d9-8f558406-9e727250d5f0-4883,1719.6261682242991,sachaca
578,"Casa en venta Sachaca, Arequipa",casa,239000.0,-16.4353956,-71.5712826,128.0,5.0,4.0,"Sachaca, Arequipa","📍 ¿te gustaría vivir en una de las mejores urbanizaciones de Sachaca, con vigilancia permanente y vista al parque?       📍Se vende casa de tres pisos con excelente vista al parque, en urbanización casa campo, la urbanización cuenta con vigilancia permanente y áreas verdes muy bien conservadas.       📍La casa se encuentra construida sobre un terreno de 128m2 y se distribuye de la siguiente manera.       📌PRIMER PISO:    ✔Amplia sala comedor con pisos de porcelanato.    ✔Cocina con mesadas de granito, reposteros altos y bajos.    ✔Estudio    ✔Baño social.    ✔Patio y jardín delantero    ✔Cochera para camioneta.       📌SEGUNDO PISO:    ✔Dormitorio principal con walking-closet y baño privado    ✔Dos dormitorios secundarios con closet empotrados    ✔Baño de uso compartido    ✔Espacio para sala de televisión       📌TERCER PISO:    ✔Dormitorio con closet empotrado    ✔Baño completo    ✔Salón de uso social       📌CUARTO PISO:    ✔Amplia terraza para uso social    ✔Zona exclusiva para lavandería    ✔Cuarto de depósito       🛑 La casa cuenta con hipoteca con el BCP         DARIO CALDERON -  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Año de construcción: 2,015",https://www.laencontre.com.pe/inmueble/5c04-bc19-cbf23645-bc349993f54d-4345,1867.1875,sachaca
579,"Casa en venta Urbanizacion La Encantada, Cayma, Perú",casa,390000.0,-16.3843349,-71.5445888,232.0,7.0,7.0,"Urbanizacion la encantada, cayma, perú","¿Estas buscando comodidad, espacios amplios y seguridad?    📍 Tenemos una excelente opción de casa en Cayma, cerca de la avenida ejército y los principales molls de Arequipa.    📍 En venta casa de tres pisos con excelente iluminación y muy buen clima, dentro de una urbanización con vigilancia permanente.    📍 Se encuentra distribuida de la siguiente manera:    📌Primer piso.    ✔ Recibidor    ✔ Amplia sala comedor con enchape de madera y sillar    ✔ Cocina amplia con espacio para comedor de diario y reposteros altos y bajos    ✔ Bar para uso social    ✔ Estudio u oficina con baño propio    ✔ Baño social    ✔ Cochera para tres vehículos con puerta levadiza    ✔ Patio con parrilla y horno       📌Segundo piso.    ✔ Sala de star    ✔ Habitación principal con baño propio y tocador    ✔ dos habitaciones secundarias    ✔ Baño de uso compartido con tocador       📌Tercer piso.    ✔ Habitación con baño propio y tocador    ✔ Dos habitaciones    ✔ Baño compartido con tocador       📌Cuarto Piso.    ✔ Cuarto y baño de servicio    ✔ Cuarto de planchado    ✔ Lavandería y azotea       La casa se encuentra en excelente estado de conservación.   Se puede vender completamente amoblada.      DARIO CALDERON -  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Balcón Armario empotrado Agua Año de construcción: 2,000 Estacionamientos Cerca a avenidas principales Cerca al mar Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/f0b7-9d59-9fc37a36-315586feeb03-4ccd,1681.0344827586207,cayma
580,"Casa en venta Casablanca, José Luis Bustamante Y Rivero, Perú",casa,259000.0,-16.4268218,-71.5156413,211.0,5.0,3.0,"Casablanca, josé luis bustamante y rivero, perú","CASA EN AVENIDA, FRENTE AL PARQUE LOS CORITOS   📍 ¿Estas buscando vivir en un lugar tranquilo con fácil acceso a las zonas comerciales de Bustamante?       📍Te invito a conocer esta casa ubicada en misma avenida la cultura       📍Se vende amplia casa de dos pisos frente al parque de los coritos, por su ubicación permite el fácil acceso a centros comerciales como el Moll de Porongoche, Parque Lambramani, mercados de la zona como Avelino, feria los Inkas, centros de salud y universidades    📍La casa se encuentra construida sobre un terreno de 211m2 y consta de:       📌PRIMER PISO    ✔Sala comedor con mampara de vidrio y vista al jardín.    ✔Amplia Cocina cerrada con reposteros altos y bajos, espacio para comedor de diario.    ✔Habitación de visitas o estudio.    ✔Baño de visitas.    ✔Patio y Jardín posterior    ✔Cochera y Jardín delantero (posibilidad de habilitar cochera       📌SEGUNDO PISO    ✔Cuatro Habitaciones con closet.    ✔Baño de uso compartido    ✔Cocina cerrada       📌TERCER PISO    ✔Habitación de servicio o deposito    ✔Baño de servicio       AGENDA TU VISITA DESDE YA !!! 🔴⚪🔵         DARIO CALDERON -  Ver teléfono ... Mostrar","Amoblado: Sin amoblar Año de construcción: 1,998 Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques",https://www.laencontre.com.pe/inmueble/4436-81fa-1eec0e36-7d65809cd0e7-413f,1227.4881516587677,bustamante
581,"Casa en venta Ingenieros, Cerro Colorado, Perú",casa,375000.0,-16.382706,-71.5594132,220.0,4.0,4.0,"Ingenieros, cerro colorado, perú","🏡VENDO HERMOSA CASA  MODERNA CON 1 AÑO DE ANTIGUEDAD, SE ENCUENTRA UBICADA EN LA URBANIZACIÓN INGENIEROS EN CERRO COLORADO MUY CERCA AL MALL AREQUIPA CENTER, CLINICA SAN PABLO, COLEGIOS, FRENTE A PARQUE ZONA SEGURA.    PRECIO 375,000 💲   🌟PRIMER PISO   🌟Cuenta con una sala amplia de doble altura con chimenea   🌟Comedor con vista al Jardín   🌟Una amplia cocina con encimera de granito   🌟Patio   🌟Jardín con área de parrillas   🌟Baño de visitas   🌟Estudio   ? ... ?Cochera para 2   🌟SEGUNDO PISO   🌟Cuenta con un hall de distribución   🌟3 Amplias habitaciones, la principal cuenta con un balcón y baño   🌟2 Baños completos    🌟TERCER PISO   🌟1 Habitación    🌟 Cuarto y baño de servicio   🌟 Amplia terraza Mostrar","Amoblado: Sin amoblar Armario empotrado Línea Blanca Chimenea Internet Cuarto de Servicio Agua Año de construcción: 2,022 Estacionamientos Terraza Jardín BBQ Caseta de vigilancia Seguridad privada Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/3957-b960-1f7de0fa-286fd91afc0-480c,1704.5454545454545,cerro colorado
582,"Casa en venta Jerusalén 605, Yanahuara 04017, Perú",casa,249900.0,-16.3870426,-71.54290672,180.0,3.0,4.0,"Jerusalén 605, yanahuara 04017, perú","Oportunidad Vendo bonita casa    Vendo Casa en Yanahuara en Quinta privada , vigilancia 24 hs y camaras a espaldas de la plaza de Yanahuara   Tiene 8 años de antigüedad   1er piso : Sala comedor, pisos de porcelanato cocina  semi abierta con reposteros altos y bajos doble poza lava platos  , pequeño jardín , baño de visitas gabinete y mesada de cuarzo  , cochera para camioneta  sin techo   2do piso : 2 dormítorios,con clóset empotrados  dos ambientes abi ... ertos  para estudio o famili room , un baño completo con gabinetes doble lavamanos y mesada de cuarzo ,    3er nivel : Dormitorio con baño completo mesada de cuarzo piso laminado  , terraza con lavandería y baño de servicioPara informes y reservar visitas comunicarse al tlf de la publicación Mostrar","Amoblado: Sin amoblar Aire Acondicionado Balcón Armario empotrado Línea Blanca Calefacción Internet Cuarto de Servicio Agua Año de construcción: 2,014 Estacionamientos Terraza Jardín BBQ Caseta de vigilancia Cisterna Seguridad privada Cerca a Centro Comercial Cerca a avenidas principales Cerca de parques Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/401608,1388.3333333333333,yanahuara
583,"Casa en venta Sachaca, Arequipa",casa,450000.0,-16.42795301,-71.56898752,300.0,5.0,5.0,"Sachaca, Arequipa","Por viaje, los dueños venden la casa hecha con los mejores acabados en piedra, madera.    Se vende con la cocina equipada y muebles.    Cuenta con chimenea con tiro,  un Solario con luces indirectas, un BBQ hecho de Acero Inoxidable.   La cocina cuenta con una isla y las encimeras son de quarzo negro, el precio incluye  lavaplatos, refrigeradora inteligente, cocina Bosh,  TV de 50"" en la zona de recreación y juegos.         Comedor   Living comedor ...    Comedor diario   Solarium   Sala de juegos   Agua corriente   Desagüe cloacal   Internet   Habitación principal   Sala   Cable Mostrar",Amoblado: Semi-amoblado Balcón Línea Blanca Cuarto de Servicio Estacionamientos Jardín BBQ Seguridad privada Cerca de parques,https://www.laencontre.com.pe/inmueble/2a4c-b611-3ec382d1-66830f73182-3dda,1500.0,sachaca
584,"Casa en venta Los Incas, Avenida Los Manzanitos, Arequipa, 04001, Per",casa,195000.0,-16.41910236,-71.53876003,125.0,4.0,3.0,"Los incas, avenida los manzanitos, arequipa, 04001, per","¡¡¡REMATE!!! CASA CERCA TERMINAL TERRESTRE - AREQUIPA       REMATE POR VIAJE CASA EN URB. PABLO VI Y AVENIDA LOS INCAS      Remato por viaje casa de 2 pisos, está ubicada en urbanización Pablo VI en el Cercado de Arequipa, como referencia cerca del terminal terrestre, hospital general Honorio Delgado, avenida los Incas y parque, en zona tranquila y segura, tiene todos los documentos en regla y todos los servicios, la casa cuenta con la siguiente distribu ... ción:        - Sala    - Comedor    - Cocina     - Baño Social     - Estar familiar     - 4 Dormitorios     - 2 Baños    - Patio     - Lavandería    - Cochera      ÁREA TERRENO: 125 m2      PRECIO : $ 195,000 DÓLARES Mostrar",Amoblado: Sin amoblar Estacionamientos Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial,https://www.laencontre.com.pe/inmueble/23b6-93b7-54d45d76-3380e34f4adf-1274,1560.0,arequipa
585,"Casa en venta Avenida Dolores, Ur. Los Conquistadores, José Luis Bustamante Y Rivero, Arequipa, 04002, Per",casa,350000.0,-16.41711966,-71.52708504,280.0,4.0,3.0,"Avenida dolores, ur. los conquistadores, josé luis bustamante y rivero, arequipa, 04002, per","¡¡¡VENTA!!! CASA CERCA AVENIDA DOLORES - J. L. BUSTAMANTE Y RIVERO       GRAN OPORTUNIDAD CASA DE 2 NIVELES CERCA ADEPA Y AVENIDA DOLORES       Vendo amplia casa de 2 niveles, está ubicada en el distrito de José Luis Bustamante y Rivero, como referencia cerca de la avenida Dolores,  picantería Tradición Arequipeña y Rustica en zona tranquila y segura cerca de parques y canchas deportivas, tiene todos los servicios y documentación en regla. La casa tiene  ... una antigüedad de 35 años aprox. y cuenta con la siguiente distribución:       - Sala     - Comedor    - Cocina    - Baño social     - Estudio    - Estar familiar     - 04 Habitaciones     - 02 Baños    - Lavandería     - Jardín     - 02 Cocheras      ÁREA TERRENO: 280 M2    ANTIGÜEDAD: 35 AÑOS APROX.      PRECIO: $350,000 DÓLARES Mostrar","Amoblado: Sin amoblar Armario empotrado Agua Año de construcción: 1,990 Estacionamientos Jardín Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/e2bb-a070-a2aacd46-872ace9f77c5-1273,1250.0,bustamante
586,"Casa en venta Tahuaycani, Arequipa, Perú",casa,380000.0,-16.40344354,-71.55251589,273.0,17.0,8.0,"Tahuaycani, arequipa, perú","VENTA INMUEBLE DE 04 PISOS CERCA UNIV. CATÓLICA SANTA MARÍA - SACHACA       GRAN OPORTUNIDAD INVERSIONISTAS, AMPLIO INMUEBLE DE 4 PISOS       Vendo inmueble de  04 niveles en Urbanización privada en el Distrito de Sachaca cerca de la Universidad Católica Santa María como referencia cerca de la Av. Tahuaycani y Av. Metropolitana, está adecuado para centro educativo inicial, centro médico, hotel, etc. Cuenta con todos los documentos en regla, registrado en ...  RRPP, libre de hipotecas, el inmueble cuenta con la siguiente distribución:      PRIMER NIVEL:     - 05 Ambientes      - 03 Baños     - Cochera techada para 5 autos      SEGUNDO NIVEL:     - 05 Ambientes medianas     - 01 Ambiente grande      - 02 Baños     - Depósito      TERCER NIVEL:      - 05 Ambientes  medianas     - 01 Ambiente grande      - 02 Baños     - Depósito      CUARTO NIVEL:      - 01 minidepartemento de 1           dormitorio      - 01 Baño     - Terraza       ÁREA DE TERRENO: 273.24m²   ÁREA CONSTRUIDA:  557m²   FRENTERA: 15 metros      PRECIO: $380,000 DÓLARES Mostrar",Amoblado: Sin amoblar Estacionamientos Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial,https://www.laencontre.com.pe/inmueble/de9f-acd4-37953fb6-69d348774fa5-1273,1391.9413919413919,sachaca
587,"Casa en venta Arequipa Distrito, Arequipa",casa,595000.0,-16.388455,-71.532862,355.0,4.0,5.0,Arequipa,"AMPLIA CASA FRENTE A PARQUE SELVA ALEGRE             CASA EN UBICACIÓN PRIVILEGIADA EN SELVA ALEGRE      - Posee 2 frenteras      - 14 ambientes acondicionados (pueden desmontarse y acondicionarse de otra forma)      - Ideal para EMPRESA U OFICINAS       - Amplia cocina       - Salones grandes       - 2 baños completos       - Baños de visitas       - Adicional 2 baterías de baño      - Terraza       - Jardines       - Cochera para 3 AUTOS              AREA TOTAL: 402.5 M2      AREA CONSTRUIDA: 355 M2      PRECIO ...  PARA ALQUILER: $ 3,000      PRECIO PARA VENTA: $ 595,000      RUC FULL OPTIONS   20454718373 Mostrar",Sistema de Alarma Balcón Armario empotrado Chimenea Cuarto de Servicio Estacionamientos Bodega Jardín Oficina Cerca de parques Vista panorámica,https://www.laencontre.com.pe/inmueble/72d1-a1bf-fdc26ac-df8ab55d7c86-3b90,1676.056338028169,arequipa
588,"Casa en venta Cerro Colorado, Arequipa",casa,590000.0,-16.384652,-71.557496,250.0,3.0,5.0,"Cerro Colorado, Arequipa","HERMOSA CASA EN URB. PRIVADA - CHALLAPAMPA             CASA EN ZONA EXCLUSIVA CON REAS VERDES Y EXCELENTE CLIMA      La propiedad cuenta con      - 2 cocheras techadas en sótano.      - Vigilancia las 24 horas.      - 3 dormitorios amplios con baño privado cada uno.      - Cocina amplia y moderna equipada con cocina, refrigerador, horno , campana extractora - Amplia sala comedor con vista a jardines      - rea de servicio y lavandería       - Patio, terraza- Sala de estar      - Jardin ... es       PRECIO DE VENTA: $ 590,000 Mostrar",Sistema de Alarma Balcón Armario empotrado Línea Blanca Cuarto de Servicio Estacionamientos Bodega Seguridad privada Cerca de parques Vista panorámica,https://www.laencontre.com.pe/inmueble/3784-868a-b232ff6c-4c025bc56f64-36a9,2360.0,cerro colorado
589,"Casa en venta Urbanización Santa Cecilia, Yanahuara, Perú",casa,390000.0,-16.3938114,-71.5459318,319.8,4.0,3.0,"Urbanización santa cecilia, yanahuara, perú","Venta de casa con alto potencial para desarrollo inmobiliario dado que cuenta con una excelente ubicación en la Urbanización Santa Cecilia con acceso a la Calle Chullo, con un área de 319.8 m2 y con Certificado de Parámetros RDA-1 (Residencial de Densidad Alta) para construir 7 pisos.   Linderos y medidas perimétricas, calle chullo, con 17.30 ml.; calle Nro. 5(Santa Cecilia), con 8.90 ml.; por el costado izquierdo, con 27 ml.; por el costado derech ... o, con 20 ml.      Se encuentra a lado del mercado Antiquilla, en buena zona donde se ubican los salones de belleza, barberías, centros comerciales y cerca de las avenidas principales como Emmel, Av. Ejército y Av. Quiñones.       La casa actualmente consta de: en el primer nivel con amplia sala, comedor, cocina cerrada con reposteros altos y bajos, alacena, escritorio y baño de visitas. En el patio se tiene dos construcciones, una de material noble (con 2 pequeños dormitorios y un baño ) y de drywall (dos dormitorios y un baño en común). En el segundo nivel tiene cuatro dormitorios y dos baños completos.      Es una casa para remodelar o un excelente terreno para construir por estratégica ubicación. Mostrar","Amoblado: Sin amoblar Cuarto de Servicio Año de construcción: 1,983 Estacionamientos Jardín Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/464b-8bd9-caef1b01-9b43b60fb3ac-4e5e,1219.5121951219512,yanahuara
590,"Casa en venta Vallecito, Arequipa, Perú",casa,220000.0,-16.4041083,-71.5419793,160.0,4.0,3.0,"Vallecito, arequipa, perú","Linda, amplia y remodelada casa de dos niveles🏡 en una de las mejores zonas para vivir en el cercado de Arequipa, Vallecito🌳 cerca a la Universidad Católica; Universidad San Pablo; Universidad Tecnológica UTP; Instituto del Sur ISUR y demás. Cerca a todo.   Consta de:   ✔️Primer nivel:   Cochera para dos vehículos.   Sala – Comedor.   Cocina.   Patio.   Cuarto y baño de servicio.   ✔️Segundo nivel:   Cuatro dormitorios   Cuarto de estudio o juegos   Baño completo.   ➡ ... ️Área de Terreno: 160 m²   ➡️Área construida: 180 m²   ➡️Ubicación: Vallecito – Arequipa Mostrar",,https://www.laencontre.com.pe/inmueble/9f23-b13e-3dba88db-d26616f93b09-4818,1375.0,arequipa
591,"Casa en venta Las Beatas 405, Arequipa, Perú",casa,315000.0,-16.3889984,-71.5451389,212.0,4.0,2.0,"Las beatas 405, arequipa, perú","Se vende bonita casa en zona super céntrica de Yanahuara       Casa con buena distribución, cuenta con los siguientes ambientes:      1er piso   - Sala   - Comedor   - Amplia cocina con espacio para comedor de diario   - Baño completo   - Habitación   - Jardín    - Cuarto y Baño de servicio   - Zona de lavandería      2do piso   - 4 habitaciones amplias   - Baño completo   - Sala de Star   - Balcones      Además la casa cuenta con tanque elevado y terma solar      - A 2 cuadras de la Av. E ... jercito   - A 2 cuadras de la Av. Cayma   - A 2 cuadras del Mall Plaza de Cayma      ¡Contáctame para más información! Mostrar","Amoblado: Sin amoblar Balcón Armario empotrado Cuarto de Servicio Agua Año de construcción: 1,997 Estacionamientos Jardín BBQ Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/32f8-8db6-eef357ee-5a87f70390c2-4eda,1485.8490566037735,cayma
592,"Casa en venta Jose Luis Bustamante Y Rivero, Arequipa",casa,310000.0,-16.4193331,-71.5317903,273.7,6.0,3.0,"Jose Luis Bustamante Y Rivero, Arequipa","Casa de tres pisos con ubicación estratégica comercial, cerca de bancos y full negocios. La casa cuenta con tres pisos:       Primer piso   Cuenta con cochera y jardín delantero, ingreso principal, hall, 1/2baño, escaleras principales al segundo piso, sala, comedor, sala 2 , estudio, cocina, jardín posterior, ingreso de servicio, escaleras de servicio       Segundo piso    Las dos escaleras llegan a un pequeño pasillo, estar principal, dormitorio 1, dormitor ... io 2, baño 1 completo, dormitorio 3 con baño 2 completo, dormitorio 4, las escaleras de servicio llegan al tercer piso       Tercer piso    Se llega por las escaleras de servicio, a un pequeño pasillo, baño completo, dormitorio de servicio, terraza y zona de lavandería.       La casa queda ubicada en pasaje a 1/2 cuadra de la Av. la pampilla precio negociable, predio sin cargas. Mostrar","Amoblado: Sin amoblar Cuarto de Servicio Agua Año de construcción: 1,983 Estacionamientos Caseta de vigilancia Cerca a avenidas principales Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/a562-a479-7b91b2b0-300fa0b80865-46d4,1132.6269638290098,bustamante
